Date,Buy & Hold 60/40,Bond Only 100%,Buy Stock and Hold 100%,Regime-Based (regime_change),Regime-Based (weekly),Regime-Based (monthly),Regime-Based (quarterly)
2016-06-16,104517.91989432066,113431.81751881998,98755.33736386176,97601.71944916058,98374.92460833608,103611.74589215672,105489.19435195217
2016-06-17,104046.07545476043,112725.2178798307,98433.59588969176,97283.73642226454,98054.42250576889,103270.18064497766,105137.2889610835
2016-06-20,103925.65643314106,111519.97506292448,99005.31645008581,97848.7783858528,98623.94075690478,103780.17850457471,105542.85513537299
2016-06-21,103888.82774173588,111004.5580306528,99273.82496776494,98114.15030105035,98891.4149602084,104021.69341926409,105737.85011385738
2016-06-22,103859.94353343126,111187.43975097012,99109.86792587902,97952.1085357035,98728.08949279488,103869.02508660071,105607.00836241536
2016-06-23,104173.36689856528,109915.57678950886,100434.37999675357,99261.1482190192,100047.49944665928,105110.4395419566,106682.355547592
2016-06-24,103119.70733068678,112866.51322454939,96826.79715470543,95666.99891548605,96453.81327659226,101708.9701322165,103707.59173220913
2016-06-27,103147.47442923,115684.47158999095,95074.5708092883,94520.8619746553,94698.86580107357,100111.40566590315,102386.38144155082
2016-06-28,104273.3358171513,115925.53326434774,96764.06162816966,95876.69783134913,96276.0703868193,101768.31215434891,103924.45047960184
2016-06-29,104933.43397081608,115036.06009940086,98412.2122064283,97104.03215910128,97783.99483766468,103340.36887792175,105324.45377399687
2016-06-30,105914.02939843673,115460.04446587361,99747.17826461722,98195.15017034169,99036.60854700622,104658.78753344176,106560.62491584184
2016-07-01,106657.40366109955,117063.1644191723,99941.54585117676,98484.66407441748,99261.04501512699,104907.98386185314,106860.6536829757
2016-07-05,106810.49257349622,118528.79940502392,99257.19837084877,98067.97278471566,98644.86250478083,104264.63322196381,106217.41713294403
2016-07-06,107209.65797010437,118720.3507579291,99788.51850523993,98504.17366052733,99083.23810643028,104796.6168905874,106756.64002175926
2016-07-07,107153.30061717563,118712.04987152883,99701.54504363234,98434.72471766797,99013.3977451839,104710.0982915223,106669.06348710269
2016-07-08,108422.92313089647,119586.51916382131,101222.32753560533,99710.89893607248,100295.29531749978,106240.75254814154,108222.23631867372
2016-07-11,108224.79025406993,118537.18223502145,101567.3555275777,99865.01066283528,100477.81017642427,106557.52452063253,108537.23984569543
2016-07-12,107900.30994272759,116588.47335472825,102279.27090342059,100564.99380437018,100927.05726537085,107216.42782028951,109193.68723951261
2016-07-13,108444.13907196137,117962.55275938509,102293.05485117804,100578.54672285097,101035.48197734127,107263.69123664049,109248.68483480357
2016-07-14,108104.25893254818,116246.97341323599,102831.03490645537,101107.50982992012,101357.80549816025,107755.67250614395,109737.4709518469
2016-07-15,107656.52859786405,115247.65485619062,102735.51029207234,101013.58627953945,101208.46638728464,107636.44607842473,109611.62469909199
2016-07-18,107763.8524312225,115139.4401416772,102980.25658331439,101254.230439837,101377.95030031962,107876.69659402414,109854.12706288983
2016-07-19,107926.69361697926,115789.03162006753,102832.46203235956,101108.91303612645,101232.45533712504,107745.89633857702,109725.1872717286
2016-07-20,107948.2678367488,115156.05010883749,103271.58751281077,101540.67844500014,101664.7483087081,108166.23027310507,110147.1427530564
2016-07-21,107811.26859390958,115389.26158657881,102898.5159166888,101173.85980793711,101297.48146567479,107801.6799536231,109779.53612512947
2016-07-22,108175.35380911695,115589.10563152455,103367.11212719382,101634.60199538081,101758.78662178558,108271.61673357287,110256.02786344865
2016-07-25,107952.77454732283,115505.83454801059,103055.82464033816,101328.53191968995,101452.34256718146,107960.64816374783,109940.97760336222
2016-07-26,108044.48326558399,115689.0522370766,103089.08943682016,101361.23917329633,101485.08978491415,107998.13939431423,109979.86583817913
2016-07-27,108530.39045415891,117129.76817500792,102965.53282093712,101209.38153269491,101363.45563017564,107910.72955119607,109898.95912102454
2016-07-28,108547.0361649711,116913.24041366439,103130.91698872721,101320.72255935712,101526.26652712771,108069.57085927494,110058.53166590385
2016-07-29,109029.46040822733,117887.61533971029,103299.15540832566,101537.21145145354,101691.88726557342,108260.35154413644,110256.64092011892
2016-08-01,108451.32619711017,116609.50008177971,103167.98745428701,101323.62755457507,101542.4476481452,108092.75773578022,110086.65534074455
2016-08-02,107582.31740944233,115408.07583650482,102511.671975459,100673.65248425909,100912.85723358174,107417.00426452921,109391.67923703608
2016-08-03,107804.52885502782,115474.76153593768,102832.93774099428,100989.15800096095,101190.77183298091,107725.81543909578,109716.25166170296
2016-08-04,108155.9544613811,116342.39673222046,102854.79713289246,101010.6254571156,101259.78670746628,107783.1937758874,109764.1882073297
2016-08-05,108225.09660703182,115132.70437798418,103739.70801468106,101879.67001444224,101944.39974155146,108575.08965220752,110616.4716936907
2016-08-08,108252.16412601192,115349.69102347225,103645.59892355258,101787.24828574243,101861.65190556338,108494.5946565596,110528.47843405092
2016-08-09,108718.95617844402,116484.33943135732,103685.99934955547,101826.92433793485,101916.73299143866,108580.88360663602,110603.02935652209
2016-08-10,108713.07740991411,116934.85713461596,103388.97151909198,101535.2221736253,101641.17874552059,108316.95095867374,110318.28531341428
2016-08-11,108605.70263622995,115891.96916691877,103878.47570422573,102015.94961933061,102090.87260682692,108739.25544069552,110778.5469743528
2016-08-12,108935.51126336123,116868.01574234835,103795.78362033068,101934.74019257147,102026.67804052959,108701.61776149094,110724.75319114975
2016-08-15,108683.47771768877,115766.7757390575,104085.67582127325,102219.43466816812,102280.77067236681,108931.33582298935,110982.84159454961
2016-08-16,108214.86148962111,115458.07781953987,103515.38238678337,101659.36651269376,101720.36645220134,108375.13197366739,110400.9777163837
2016-08-17,108602.82162378286,116150.53399364576,103708.81015872309,101849.32615258456,101910.44007594766,108588.54580618092,110615.93473032714
2016-08-18,108813.71267657974,116334.17778941742,103936.92985304896,102073.35569369746,102134.60404430445,108813.56457518085,110850.48470841182
2016-08-19,108484.94771103663,115725.09103114218,103787.23246755522,101926.34236073177,101987.50249709222,108645.31610325848,110681.93343749459
2016-08-22,108829.5887712877,116701.2277445287,103728.76671608235,101868.92489174912,101930.05057518846,108630.75748316878,110652.46741494688
2016-08-23,109002.00940525965,116826.37200623164,103931.22134943224,102067.74954272715,102128.99452940532,108828.86576032061,110859.49551785615
2016-08-24,108562.0549093847,116551.00054771101,103386.59297591835,101532.88627738766,101593.8103233798,108298.5117427777,110304.39951177844
2016-08-25,108303.57850618772,116108.89845188879,103245.44674320007,101394.27077626165,101455.11164706321,108145.44398066182,110149.43589370813
2016-08-26,107940.7008618687,115433.1259941807,103082.4411185836,101234.18781898098,101294.9326332061,107961.70980457419,109965.5247283329
2016-08-29,108871.26845243949,116976.55823125073,103621.36098848077,101763.44493335014,101824.50732433252,108540.05591784231,110552.87089095966
2016-08-30,108572.06038874849,116526.0077505532,103418.9179577805,101564.6316769879,101625.5747715687,108328.2477962267,110336.10762268554
2016-08-31,108486.99377547053,116692.85310889091,103173.20864661937,101323.3278983323,101384.12620039268,108101.24290782447,110094.39446419055
2016-09-01,108534.54997253744,116821.59469451263,103168.93887155647,101319.13467972034,101379.9304656714,108087.84269800171,110093.96345490777
2016-09-02,108428.02691846006,115868.81190633912,103602.35584839096,101744.78055268065,101805.83174424156,108541.924193141,110500.6082372433
2016-09-06,108945.62987280791,116712.9620676533,103911.26479207298,102048.1508035626,102109.38403016451,108865.56134282883,110836.060691552
2016-09-07,108903.74558421783,116629.31404359202,103896.05371841135,102033.21246225752,102094.43672521992,108849.62503336216,110818.28213954285
2016-09-08,108192.76545432615,115166.6945821188,103665.09137492675,101806.39124027525,101867.4794008666,108607.6508333289,110542.56907302536
2016-09-09,105900.79992899665,113269.41350345261,101123.00885479411,99309.88789303292,99369.4780455372,105944.36652928543,107933.29812188214
2016-09-12,106830.1120269181,113327.8720657227,102607.19658984205,100767.46435608568,100827.92911640156,107499.31758524121,109425.28528790231
2016-09-13,105399.12192376034,112040.75940081531,101085.4626805996,99273.01491632566,99332.58294347716,105905.03022308089,107858.79735272918
2016-09-14,105427.97633265644,112207.93253354197,101026.0571145069,99214.67448346375,99274.20750387659,105842.79230967938,107804.15699131976
2016-09-15,105862.88693608998,111723.15421227783,102047.35714266653,100217.66274944112,100277.79760543143,106912.78603064433,108815.09862196594
2016-09-16,105979.48692050015,112625.82849073988,101662.40443332601,99839.61218664961,99899.52019623853,106509.47948946561,108455.61472280597
2016-09-19,105835.0234063793,112258.04104325344,101660.51320143673,99837.7548642753,99897.66175939188,106507.49808714443,108442.69953349135
2016-09-20,106006.67353872971,112650.8950371352,101690.92374611036,99867.62015226965,99927.54496782803,106539.35855023531,108485.00107122818
2016-09-21,107039.76288554072,113561.9685343142,102801.10007041648,100957.89117522401,101018.4701997228,107702.4660244533,109626.99080956573
2016-09-22,107799.60082412977,114464.61003533736,103469.2850598134,101614.0957041468,101675.06847924567,108402.50883595315,110324.935426388
2016-09-23,107394.70078517539,114355.93643667939,102875.70510752118,101031.1585547752,101091.7815428149,107780.62809147903,109725.68141308783
2016-09-26,107138.4120364556,115083.07933549643,101992.23295428637,100163.52692980695,100223.62930200521,106855.03362311103,108860.38882907086
2016-09-27,107868.80857268501,115927.29505168839,102649.4882477342,100808.99773065241,100869.48741275782,107543.6256310124,109545.60919502894
2016-09-28,108103.17726695281,115676.52306105879,103193.17680662827,101342.93803211264,101403.74810108654,108113.23625290323,110084.0021065652
2016-09-29,107629.62841047469,115969.03712012178,102231.2707419117,100398.27880438139,100458.52203767921,107105.46828949731,109126.93763874502
2016-09-30,107723.32470802068,114932.61450224672,103045.84636165854,101198.24920076878,101258.97245029591,107958.88136533051,109913.78913663083
2016-10-03,107370.30901827876,114553.33036806769,102709.84523109635,100868.27252200939,100928.79777150825,107606.86032349573,109559.2989661963
2016-10-04,106537.4464480018,113213.7246347692,102200.86019723809,100368.41351638704,100428.63882924306,107073.60782640643,109013.92917731828
2016-10-05,106600.07857838465,112686.11439522839,102639.9856776893,100799.66554031767,100860.14962271234,107533.66999603665,109464.3209500775
2016-10-06,106385.56858339209,112058.11505471046,102689.41296510237,100848.2066035973,100908.7198126925,107585.45388492149,109508.21856276915
2016-10-07,106210.89411563268,112133.54413596868,102355.31466907909,100520.09864182801,100580.41497220454,107235.42640125034,109161.6513360258
2016-10-10,106241.09696016919,111472.0544472593,102826.75352874283,100983.08467074309,101043.67881240968,107729.34259213509,109644.0491407211
2016-10-11,105361.49156026565,111220.82357248517,101546.92326158371,99726.20157565847,99786.04153406188,106388.49238944898,108309.99629785553
2016-10-12,105475.0420107957,111329.7266132154,101663.35585059547,99840.54654514467,99900.4551153884,106510.47626854743,108432.39048716133
2016-10-13,105445.71242964627,111748.36006278846,101348.27429731163,99531.11435866066,99590.83725644443,106180.37221067023,108109.70408422372
2016-10-14,104848.07096369054,110182.54083495282,101368.70656330562,99551.18027707274,99610.91521526017,106201.77864924446,108112.23460088842
2016-10-17,104934.01515139671,110885.8463413331,101060.74903689306,99248.74438468584,99308.29784848707,105879.13827863846,107800.36059976868
2016-10-18,105454.5683746748,111245.88192452077,101683.32401060435,99860.156678925,99920.07701608226,106531.39647342321,108452.15540968365
2016-10-19,105626.60460215757,111338.01111089623,101906.21090994823,100079.04724831511,100139.09892911486,106764.91020710346,108685.06370259101
2016-10-20,105586.66842603976,111455.28059290454,101766.0160944994,99941.36610568415,100001.33517194811,106618.0311626444,108540.66022186234
2016-10-21,105646.68909723926,111622.74052822153,101757.45333907433,99932.95687922867,99992.92089959944,106609.06015090802,108533.75677557648
2016-10-24,105752.66987891187,111137.08541046696,102240.78491460624,100407.62238933193,100467.87122917775,107115.43608031553,109030.62535709197
2016-10-25,105629.70416290918,111430.15668599115,101852.50224482264,100026.30157180772,100086.32160296035,106708.64081235042,108630.30720984215
2016-10-26,105227.80310378443,110676.58697706464,101675.23696381401,99852.21463171704,99912.13020330851,106522.92385122774,108436.93876567733
2016-10-27,104572.4794577792,109470.78694369721,101371.56081511399,99434.51857253483,99613.71997270973,106204.76898648993,108106.69402437868
2016-10-28,104285.41890994646,109227.99625943867,101056.46765918052,99231.53106589837,99304.09071231274,105874.65277277026,107776.08819329101
2016-10-31,104538.88083770144,109897.85238942613,101044.11083732726,99442.26705636867,99247.26678814353,105861.70680054906,107771.24501475759
2016-11-01,104123.27984158663,109906.23521942364,100358.33623109508,98903.10312254402,98754.69629955312,105128.89801791454,107058.12577070035
2016-11-02,103909.62032567433,110384.46624726841,99703.44787817125,98400.85046316255,98362.16377188102,104523.95962932943,106382.7459153242
2016-11-03,103310.08072695443,109537.13667438139,99262.41956318113,97965.5840586708,97904.20547628435,104055.55731163477,105913.93767661293
2016-11-04,103591.51755452977,110518.66527646623,99097.03539539104,97802.36058836941,97947.58810340974,103947.69698310597,105753.66902430888
2016-11-07,104570.56099803574,109579.09999052732,101299.3227185333,99975.87564901443,99343.70162332397,106016.89690865912,108032.85983112836
2016-11-08,104630.70254250318,109134.49042062959,101681.42117606546,100352.98209800874,99680.00606260957,106361.21256172907,108424.93462407762
2016-11-09,103514.24502616539,104503.63649295826,102807.74838865302,101434.15478511024,100571.00683478899,107202.93292653907,109540.9755984959
2016-11-10,103035.27562044638,102960.03217433402,103008.300187464,101351.02548457118,100707.92751283775,107315.29243914611,109731.09965289889
2016-11-11,102721.77220925805,102381.18260343985,102864.29970293737,101023.618572493,100558.62900238419,107146.58757236766,109574.41605856753
2016-11-14,102475.88195017865,101768.75254639729,102852.41858971883,100628.44896434808,100488.44423029902,107103.20675110778,109554.73782617616
2016-11-15,103141.97372444233,102272.11567551516,103621.8366971155,101250.15802007579,101114.06392357817,107869.51723737779,110360.9659537683
